Product code,Language,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Ship downloadable,Inventory tracking,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,Pay by points,Override points,Override exchange rate,SEO name,Short description,Status,Popularity,Vendor,Image URL,Images
hmf3024,en,94,Home & Furniture///Rugs & Carpets,996,996,14089,4,,0,N,,IKEA LOHALS Rug,"IKEA LOHALS Rug by IKEA is a practical and stylish choice for your space. Inspected for quality and functionality, it’s ideal for home upgrades without going over budget. Perfect for adding comfort and class to your living environment.",,,,,,,,,N,N,N,ikea-lohals-rug,"IKEA LOHALS Rug – reliable, clean, and ready to use.",A,18,Lala,https://is2or.store/images/thumbnails/570/570/detailed/9/2c3736484e7ef8bc94a95b7b36d7199a-2929462300282074231.jpg,https://is2or.store/images/detailed/9/2c3736484e7ef8bc94a95b7b36d7199a-2929462300282074231.jpg
hmf3025,en,95,Home & Furniture///Rugs & Carpets,1830,1830,2185,4,,0,N,,Urban Outfitters Boho Rug,"Urban Outfitters Boho Rug by Urban Outfitters is a practical and stylish choice for your space. Inspected for quality and functionality, it’s ideal for home upgrades without going over budget. Perfect for adding comfort and class to your living environment.",,,,,,,,,N,N,N,urban-outfitters-boho-rug,"Urban Outfitters Boho Rug – reliable, clean, and ready to use.",A,18,Lala,https://is2or.store/images/thumbnails/570/570/detailed/9/__57.PNG,https://is2or.store/images/detailed/9/__57.PNG
hmf3026,en,96,Home & Furniture///Rugs & Carpets,213,213,10084,3,,0,N,,Home Centre Shaggy Carpet,"Home Centre Shaggy Carpet by Home Centre is a practical and stylish choice for your space. Inspected for quality and functionality, it’s ideal for home upgrades without going over budget. Perfect for adding comfort and class to your living environment.",,,,,,,,,N,N,N,home-centre-shaggy-carpet,"Home Centre Shaggy Carpet – reliable, clean, and ready to use.",A,18,Lala,https://is2or.store/images/thumbnails/570/570/detailed/9/165642744-165642744-HC25042023_01-2100.jpg,https://is2or.store/images/detailed/9/165642744-165642744-HC25042023_01-2100.jpg
bkm4000,en,97,Books & Media///Books,122,122,995,5,,0,N,,The Midnight Library,'The Midnight Library' by Matt Haig is a compelling story that blends emotion and insight. A perfect addition for readers seeking depth and resonance.,,,,,,,,,N,N,N,the-midnight-library,The Midnight Library by Matt Haig. Well-kept and ready to enjoy.,A,27,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_egae-gv.jpg,https://is2or.store/images/detailed/9/s-l1200_egae-gv.jpg
bkm4001,en,98,Books & Media///Books,104,104,588,4,,0,N,,Atomic Habits,'Atomic Habits' by James Clear is a compelling story that blends emotion and insight. A perfect addition for readers seeking depth and resonance.,,,,,,,,,N,N,N,atomic-habits,Atomic Habits by James Clear. Well-kept and ready to enjoy.,A,27,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/atomic_habits__james_clear_1713087829_98b3e9d4_progressive.jpg,https://is2or.store/images/detailed/9/atomic_habits__james_clear_1713087829_98b3e9d4_progressive.jpg
bkm4002,en,99,Books & Media///Books,41,41,465,5,,0,N,,A Man Called Ove,'A Man Called Ove' by Fredrik Backman is a compelling story that blends emotion and insight. A perfect addition for readers seeking depth and resonance.,,,,,,,,,N,N,N,a-man-called-ove,A Man Called Ove by Fredrik Backman. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/screenshot-20230313-094001-facebook-640e8db208a8b56363756e12.jpg,https://is2or.store/images/detailed/9/screenshot-20230313-094001-facebook-640e8db208a8b56363756e12.jpg
bkm4003,en,100,Books & Media///Books,111,111,1063,5,,0,N,,Sapiens: A Brief History of Humankind,'Sapiens: A Brief History of Humankind' by Yuval Noah Harari is a compelling story that blends emotion and insight. A perfect addition for readers seeking depth and resonance.,,,,,,,,,N,N,N,sapiens-a-brief-history-of-humankind,Sapiens: A Brief History of Humankind by Yuval Noah Harari. Well-kept and ready to enjoy.,A,27,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/Sapiens-scaled.jpg,https://is2or.store/images/detailed/9/Sapiens-scaled.jpg
bkm4004,en,101,Books & Media///Textbooks,171,171,867,2,,0,N,,Calculus: Early Transcendentals,Calculus: Early Transcendentals by James Stewart is a widely used reference across universities. Ideal for learners aiming to master concepts with clear examples and structured content.,,,,,,,,,N,N,N,calculus-early-transcendentals,Calculus: Early Transcendentals by James Stewart. Well-kept and ready to enjoy.,A,30,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l400.jpg,https://is2or.store/images/detailed/9/s-l400.jpg
bkm4005,en,102,Books & Media///Textbooks,238,238,212,1,,0,N,,Fundamentals of Physics,Fundamentals of Physics by Halliday & Resnick is a widely used reference across universities. Ideal for learners aiming to master concepts with clear examples and structured content.,,,,,,,,,N,N,N,fundamentals-of-physics,Fundamentals of Physics by Halliday & Resnick. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/0471758019.jpg,https://is2or.store/images/detailed/9/0471758019.jpg
bkm4006,en,103,Books & Media///Textbooks,123,123,397,2,,0,N,,Campbell Biology,Campbell Biology by Jane B. Reece is a widely used reference across universities. Ideal for learners aiming to master concepts with clear examples and structured content.,,,,,,,,,N,N,N,campbell-biology,Campbell Biology by Jane B. Reece. Well-kept and ready to enjoy.,A,30,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/4c58e38b-732d-4af6-bf33-e789b0fb478f.jpg,https://is2or.store/images/detailed/9/4c58e38b-732d-4af6-bf33-e789b0fb478f.jpg
bkm4007,en,104,Books & Media///Textbooks,113,113,867,3,,0,N,,Macroeconomics,Macroeconomics by N. Gregory Mankiw is a widely used reference across universities. Ideal for learners aiming to master concepts with clear examples and structured content.,,,,,,,,,N,N,N,macroeconomics,Macroeconomics by N. Gregory Mankiw. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/S33819eaf88b949859b0545173096a86bP.jpg,https://is2or.store/images/detailed/9/S33819eaf88b949859b0545173096a86bP.jpg
bkm4008,en,105,Books & Media///Vinyl Records,150,150,1017,1,,0,N,,Abbey Road,"Abbey Road by The Beatles on vinyl delivers warm, classic sound. A must-have for collectors and audiophiles who appreciate timeless music.",,,,,,,,,N,N,N,abbey-road,Abbey Road by The Beatles. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/DSCF1711e-scaled.jpg,https://is2or.store/images/detailed/9/DSCF1711e-scaled.jpg
bkm4009,en,106,Books & Media///Vinyl Records,94,94,627,2,,0,N,,Thriller,"Thriller by Michael Jackson on vinyl delivers warm, classic sound. A must-have for collectors and audiophiles who appreciate timeless music.",,,,,,,,,N,N,N,thriller,Thriller by Michael Jackson. Well-kept and ready to enjoy.,A,33,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l400_geya-c9.jpg,https://is2or.store/images/detailed/9/s-l400_geya-c9.jpg
bkm4010,en,107,Books & Media///Vinyl Records,136,136,436,2,,0,N,,Back to Black,"Back to Black by Amy Winehouse on vinyl delivers warm, classic sound. A must-have for collectors and audiophiles who appreciate timeless music.",,,,,,,,,N,N,N,back-to-black,Back to Black by Amy Winehouse. Well-kept and ready to enjoy.,A,27,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/amywinehouse-backtoblack.jpg,https://is2or.store/images/detailed/9/amywinehouse-backtoblack.jpg
bkm4011,en,108,Books & Media///Vinyl Records,140,140,282,1,,0,N,,Rumours,"Rumours by Fleetwood Mac on vinyl delivers warm, classic sound. A must-have for collectors and audiophiles who appreciate timeless music.",,,,,,,,,N,N,N,rumours,Rumours by Fleetwood Mac. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/d652f8b3-44a9-4890-8cce-cb93d77a0df8.jpg,https://is2or.store/images/detailed/9/d652f8b3-44a9-4890-8cce-cb93d77a0df8.jpg
bkm4012,en,109,Books & Media///CDs & DVDs,48,48,1150,3,,0,N,,Inception - DVD,"Inception - DVD by Christopher Nolan brings cinematic and musical brilliance to your shelf. Whether it's a film night or nostalgia trip, this is a solid pick.",,,,,,,,,N,N,N,inception-dvd,Inception - DVD by Christopher Nolan. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_flor-jl.jpg,https://is2or.store/images/detailed/9/s-l1200_flor-jl.jpg
bkm4013,en,110,Books & Media///CDs & DVDs,114,114,720,4,,0,N,,Adele 21 - CD,"Adele 21 - CD by Adele brings cinematic and musical brilliance to your shelf. Whether it’s a film night or nostalgia trip, this is a solid pick.",,,,,,,,,N,N,N,adele-21-cd,Adele 21 - CD by Adele. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/6868991_df0e7432-2e12-499a-bad1-717ef669690d_607_607.jpg,https://is2or.store/images/detailed/9/6868991_df0e7432-2e12-499a-bad1-717ef669690d_607_607.jpg
bkm4014,en,111,Books & Media///CDs & DVDs,39,39,264,5,,0,N,,Interstellar - DVD,"Interstellar - DVD by Christopher Nolan brings cinematic and musical brilliance to your shelf. Whether it's a film night or nostalgia trip, this is a solid pick.",,,,,,,,,N,N,N,interstellar-dvd,Interstellar - DVD by Christopher Nolan. Well-kept and ready to enjoy.,A,24,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/0_568a387d-58d6-44bd-96a7-6a6d6a979e99_581_1032.jpg,https://is2or.store/images/detailed/9/0_568a387d-58d6-44bd-96a7-6a6d6a979e99_581_1032.jpg
bkm4015,en,112,Books & Media///CDs & DVDs,244,244,991,3,,0,N,,Guardians of the Galaxy Soundtrack - CD,"Guardians of the Galaxy Soundtrack - CD by Various Artists brings cinematic and musical brilliance to your shelf. Whether it's a film night or nostalgia trip, this is a solid pick.",,,,,,,,,N,N,N,guardians-of-the-galaxy-soundtrack-cd,Guardians of the Galaxy Soundtrack - CD by Various Artists. Well-kept and ready to enjoy.,A,27,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/40ed120426dd07a7103ef8bd336c4cec.jpg,https://is2or.store/images/detailed/9/40ed120426dd07a7103ef8bd336c4cec.jpg
bkm4017,en,113,Books & Media///Comic Books,213,213,265,4,,0,N,,Spider-Man: Blue,"Spider-Man: Blue by Jeph Loeb is a visual and narrative masterpiece, capturing iconic moments and deep characters. Perfect for fans and collectors alike.",,,,,,,,,N,N,N,spider-man-blue,Spider-Man: Blue by Jeph Loeb. Well-kept and ready to enjoy.,A,18,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_ihzj-vp.jpg,https://is2or.store/images/detailed/9/s-l1200_ihzj-vp.jpg
bkm4018,en,114,Books & Media///Comic Books,43,43,1110,3,,0,N,,Watchmen,"Watchmen by Alan Moore is a visual and narrative masterpiece, capturing iconic moments and deep characters. Perfect for fans and collectors alike.",,,,,,,,,N,N,N,watchmen,Watchmen by Alan Moore. Well-kept and ready to enjoy.,A,18,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_mdpd-ry.jpg,https://is2or.store/images/detailed/9/s-l1200_mdpd-ry.jpg
bkm4019,en,115,Books & Media///Comic Books,65,65,1004,1,,0,N,,Saga Vol. 1,"Saga Vol. 1 by Brian K. Vaughan is a visual and narrative masterpiece, capturing iconic moments and deep characters. Perfect for fans and collectors alike.",,,,,,,,,N,N,N,saga-vol-1,Saga Vol. 1 by Brian K. Vaughan. Well-kept and ready to enjoy.,A,18,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/IMG_3995.jpg,https://is2or.store/images/detailed/9/IMG_3995.jpg
bkm4020,en,116,Books & Media///Magazines,166,166,1140,4,,0,N,,National Geographic - March 2023,"National Geographic - March 2023 by National Geographic offers a curated window into global trends, style, and ideas. Ideal for coffee tables or personal inspiration.",,,,,,,,,N,N,N,national-geographic-march-2023,National Geographic - March 2023 by National Geographic. Well-kept and ready to enjoy.,A,12,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_o654-co.jpg,https://is2or.store/images/detailed/9/s-l1200_o654-co.jpg
bkm4021,en,117,Books & Media///Magazines,134,134,678,4,,0,N,,VOGUE PARIS Fashion COLLECTIONS Spring Summer 2023 No 35,"Vogue - Spring Edition by Vogue offers a curated window into global trends, style, and ideas. Ideal for coffee tables or personal inspiration.",,,,,,,,,N,N,N,vogue-paris-fashion-collections-spring-summer-2023-no-35,Vogue - Spring Edition by Vogue. Well-kept and ready to enjoy.,A,9,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_n2d9-j0.jpg,https://is2or.store/images/detailed/9/s-l1200_n2d9-j0.jpg
bkm4023,en,118,Books & Media///Magazines,32,32,356,5,,0,N,,2023 FORBES Magazine April May Inside the A.I. Gold Rush AI Alexandr Wang,"Forbes - Billionaires List by Forbes offers a curated window into global trends, style, and ideas. Ideal for coffee tables or personal inspiration.",,,,,,,,,N,N,N,2023-forbes-magazine-april-may-inside-the-a-i-gold-rush-ai-alexandr-wang,Forbes - Billionaires List by Forbes. Well-kept and ready to enjoy.,A,21,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_61df-h9.jpg,https://is2or.store/images/detailed/9/s-l1200_61df-h9.jpg
bkm4024,en,119,Books & Media///Collectible Publications,101,101,998,1,,0,N,,Harry Potter and the Philosopher's Stone UK 1st edition: J.K. Rowling,Harry Potter First Edition by J.K. Rowling is a prized collectible with unique print history. A rare find that speaks to true literary connoisseurs.,,,,,,,,,N,N,N,harry-potter-and-the-philosophers-stone-uk-1st-edition-j-k-rowling,Harry Potter First Edition by J.K. Rowling. Well-kept and ready to enjoy.,A,18,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/71FsXsYXGCL._AC_UF1000%2C1000_QL80_.jpg,"https://is2or.store/images/detailed/9/71FsXsYXGCL._AC_UF1000,1000_QL80_.jpg"
bkm4025,en,120,Books & Media///Collectible Publications,246,246,905,4,,0,N,,The Hobbit Illustrated Copy,The Hobbit Illustrated Copy by J.R.R. Tolkien is a prized collectible with unique print history. A rare find that speaks to true literary connoisseurs.,,,,,,,,,N,N,N,the-hobbit-illustrated-copy,The Hobbit Illustrated Copy by J.R.R. Tolkien. Well-kept and ready to enjoy.,A,15,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/B1-wK_i85QL._CR0%2C0%2C4284%2C2418_SR684%2C386_.jpg,"https://is2or.store/images/detailed/9/B1-wK_i85QL._CR0,0,4284,2418_SR684,386_.jpg"
bkm4026,en,121,Books & Media///Collectible Publications,87,87,430,2,,0,N,,The Great Gatsby - 1925 Print,The Great Gatsby - 1925 Print by F. Scott Fitzgerald is a prized collectible with unique print history. A rare find that speaks to true literary connoisseurs.,,,,,,,,,N,N,N,the-great-gatsby-1925-print,The Great Gatsby - 1925 Print by F. Scott Fitzgerald. Well-kept and ready to enjoy.,A,12,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/s-l1200_6z4d-3y.jpg,https://is2or.store/images/detailed/9/s-l1200_6z4d-3y.jpg
bkm4027,en,122,Books & Media///Collectible Publications,155,155,483,5,,0,N,,Sherlock Holmes Leatherbound,Sherlock Holmes Leatherbound by Arthur Conan Doyle is a prized collectible with unique print history. A rare find that speaks to true literary connoisseurs.,,,,,,,,,N,N,N,sherlock-holmes-leatherbound,Sherlock Holmes Leatherbound by Arthur Conan Doyle. Well-kept and ready to enjoy.,A,18,JuJiaoXin,https://is2or.store/images/thumbnails/570/570/detailed/9/id-11134207-7r98r-lrx71kur8v6552.jpg,https://is2or.store/images/detailed/9/id-11134207-7r98r-lrx71kur8v6552.jpg
