CategoryCode;CategoryPath;Language;Store;PageTitle;CategoryId;DateAdded;Status;Position;DetailedImageURL;Description;ProductDetailsView;UsergroupIds;MetaDescription;MetaKeywords;CategoryUrl;SeoName;Discussion;Vendor categories fee - Exclusive;Vendor categories fee - Default plan;Vendor categories fee - Bronze;Vendor categories fee - Free;Vendor categories fee - Silver;Vendor categories fee - Professional;Vendor categories fee - Gold;Vendor categories fee - Enterprise;Vendor categories fee - Platinum;Vendor categories fee - Corporate;Vendor categories fee - Custom;IsVirtual;VirtualConditions
"446";"Fashion & Jewelry///Woman///Clothes";"en";"Is2or";"";"446";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/woman/clothes/";"clothes";"D";"13.90";"";"13.90";"";"13.90";"";"13.90";"";"13.90";"";"";"N";""
"";"الأزياء والمجوهرات///المرأة///الملابس";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"447";"Fashion & Jewelry///Woman///Hand Bag";"en";"Is2or";"";"447";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/woman/hand-bag/";"hand-bag";"D";"14.30";"";"14.30";"";"14.30";"";"14.30";"";"14.30";"";"";"N";""
"";"الأزياء والمجوهرات///المرأة///حقائب اليد";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"448";"Fashion & Jewelry///Woman///Shoes";"en";"Is2or";"";"448";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/woman/shoes/";"shoes";"D";"13.10";"";"13.10";"";"13.10";"";"13.10";"";"13.10";"";"";"N";""
"";"الأزياء والمجوهرات///المرأة///الأحذية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"449";"Fashion & Jewelry///Woman///Wedding";"en";"Is2or";"";"449";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/woman/wedding/";"wedding";"D";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"";"N";""
"";"الأزياء والمجوهرات///المرأة///الزفاف";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"450";"Fashion & Jewelry///Woman///Traditional Costume";"en";"Is2or";"";"450";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/woman/traditional-costume/";"traditional-costume";"D";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"";"N";""
"";"الأزياء والمجوهرات///المرأة///الأزياء التقليدية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"451";"Fashion & Jewelry///Woman///Accessories";"en";"Is2or";"";"451";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/woman/accessories/";"accessories";"D";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"";"N";""
"";"الأزياء والمجوهرات///المرأة///الإكسسوارات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"452";"Fashion & Jewelry///Kids///Clothes";"en";"Is2or";"";"452";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/kids/clothes/";"clothes";"D";"13.90";"";"13.90";"";"13.90";"";"13.90";"";"13.90";"";"";"N";""
"";"الأزياء والمجوهرات///الأطفال///الملابس";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"453";"Fashion & Jewelry///Kids///Shoes";"en";"Is2or";"";"453";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/kids/shoes/";"shoes";"D";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"14.80";"";"";"N";""
"";"الأزياء والمجوهرات///الأطفال///الأحذية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"454";"Fashion & Jewelry///Jewllery///Diamond";"en";"Is2or";"";"454";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/jewllery/diamond/";"diamond";"D";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"";"N";""
"";"الأزياء والمجوهرات///المجوهرات///الماس";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"455";"Fashion & Jewelry///Jewllery///Gold";"en";"Is2or";"";"455";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/jewllery/gold/";"gold";"D";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"";"N";""
"";"الأزياء والمجوهرات///المجوهرات///الذهب";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"456";"Fashion & Jewelry///Jewllery///Silver";"en";"Is2or";"";"456";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/jewllery/silver/";"silver";"D";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"";"N";""
"";"الأزياء والمجوهرات///المجوهرات///الفضة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"457";"Fashion & Jewelry///Jewllery///Accessories";"en";"Is2or";"";"457";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/fashion-and-jewelry/jewllery/accessories/";"accessories";"D";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"14.90";"";"";"N";""
"";"الأزياء والمجوهرات///المجوهرات///الإكسسوارات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"460";"Sports & Hobbies///Sports///Camping";"en";"Is2or";"";"460";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/camping/";"camping";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///التخييم";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"461";"Sports & Hobbies///Sports///Beach & Pool";"en";"Is2or";"";"461";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/beach-and-pool/";"beach-and-pool";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///الشاطئ والمسبح";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"462";"Sports & Hobbies///Sports///Sports";"en";"Is2or";"";"462";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/sports/";"sports";"D";"8.80";"";"8.80";"";"8.80";"";"8.80";"";"8.80";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///الرياضة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"463";"Sports & Hobbies///Sports///Pets";"en";"Is2or";"";"463";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/pets/";"pets";"D";"14.10";"";"14.10";"";"14.10";"";"14.10";"";"14.10";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///الحيوانات الأليفة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"464";"Sports & Hobbies///Sports///Gym Equipment";"en";"Is2or";"";"464";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/gym-equipment/";"gym-equipment";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///معدات الجيم";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"465";"Sports & Hobbies///Sports///Biking & E-Bikes";"en";"Is2or";"";"465";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/biking-and-e-bikes/";"biking-and-e-bikes";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///الدراجات والدراجات الكهربائية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"466";"Sports & Hobbies///Sports///Athletic Fashion";"en";"Is2or";"";"466";"21 Jan 2025 00:00:00";"A";"70";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/athletic-fashion/";"athletic-fashion";"D";"10.90";"";"10.90";"";"10.90";"";"10.90";"";"10.90";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///الأزياء الرياضية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"467";"Sports & Hobbies///Sports///DIY";"en";"Is2or";"";"467";"21 Jan 2025 00:00:00";"A";"80";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/diy/";"diy";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///الأعمال اليدوية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"468";"Sports & Hobbies///Sports///Fishing";"en";"Is2or";"";"468";"21 Jan 2025 00:00:00";"A";"90";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/fishing/";"fishing";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///صيد السمك";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"469";"Sports & Hobbies///Sports///Free Time";"en";"Is2or";"";"469";"21 Jan 2025 00:00:00";"A";"100";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/sports/free-time/";"free-time";"D";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"11.50";"";"";"N";""
"";"الأزياء الرياضية///الرياضة///وقت الفراغ";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"470";"Sports & Hobbies///Toys///Plushies";"en";"Is2or";"";"470";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/toys/plushies/";"plushies";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"الأزياء الرياضية///الألعاب///القطيفة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"471";"Sports & Hobbies///Toys///Learning Sets";"en";"Is2or";"";"471";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/toys/learning-sets/";"learning-sets";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"الأزياء الرياضية///الألعاب///مجموعات التعلم";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"472";"Sports & Hobbies///Toys///Remote Control Toys";"en";"Is2or";"";"472";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/sports-and-hobbies/toys/remote-control-toys/";"remote-control-toys";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"الأزياء الرياضية///الألعاب///ألعاب التحكم عن بعد";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"476";"Health & Beauty///Health///Food Supplements";"en";"Is2or";"";"476";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/health/food-supplements/";"food-supplements";"D";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"";"N";""
"";"الصحة والجمال///الصحة///المكملات الغذائية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"477";"Health & Beauty///Health///Diet meals";"en";"Is2or";"";"477";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/health/diet-meals/";"diet-meals";"D";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"";"N";""
"";"الصحة والجمال///الصحة///وجبات الحمية الغذائية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"478";"Health & Beauty///Beauty///Fragrance";"en";"Is2or";"";"478";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/beauty/fragrance/";"fragrance";"D";"9.90";"";"9.90";"";"9.90";"";"9.90";"";"9.90";"";"";"N";""
"";"الصحة والجمال///الجمال///العطر";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"479";"Health & Beauty///Beauty///Pharmaceuticals";"en";"Is2or";"";"479";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/beauty/pharmaceuticals/";"pharmaceuticals";"D";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"";"N";"{""set"":""all"",""set_value"":""1""}"
"";"الصحة والجمال///الجمال///المستحضرات الطبية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"480";"Health & Beauty///Beauty///Hair Care";"en";"Is2or";"";"480";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/beauty/hair-care/";"hair-care";"D";"9.90";"";"9.90";"";"9.90";"";"9.90";"";"9.90";"";"";"N";""
"";"الصحة والجمال///الجمال///العناية بالشعر";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"481";"Health & Beauty///Beauty///Personal Grooming";"en";"Is2or";"";"481";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/beauty/personal-grooming/";"personal-grooming";"D";"9.90";"";"9.90";"";"9.90";"";"9.90";"";"9.90";"";"";"N";""
"";"الصحة والجمال///الجمال///العناية الشخصية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"482";"Health & Beauty///Beauty///Make up";"en";"Is2or";"";"482";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/beauty/make-up/";"make-up";"D";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"";"N";""
"";"الصحة والجمال///الجمال///المكياج";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"483";"Health & Beauty///Beauty///Medical Supplies";"en";"Is2or";"";"483";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/heath-and-beauty/beauty/medical-supplies/";"medical-supplies";"D";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"8.20";"";"";"N";""
"";"الصحة والجمال///الجمال///اللوازم الطبية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"487";"Home & Gardening///Home///Tools";"en";"Is2or";"";"487";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/tools/";"tools";"D";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"";"N";""
"";"المنزل والحدائق///المنزل///الأدوات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"488";"Home & Gardening///Home///Furnitures";"en";"Is2or";"";"488";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/furnitures/";"furnitures";"D";"8.90";"";"8.90";"";"8.90";"";"8.90";"";"8.90";"";"";"N";""
"";"المنزل والحدائق///المنزل///المفروشات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"489";"Home & Gardening///Home///Lighting";"en";"Is2or";"";"489";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/lighting/";"lighting";"D";"11.80";"";"11.80";"";"11.80";"";"11.80";"";"11.80";"";"";"N";""
"";"المنزل والحدائق///المنزل///الإضاءة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"490";"Home & Gardening///Home///Cleaning Products";"en";"Is2or";"";"490";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/cleaning-products/";"cleaning-products";"D";"14.40";"";"14.40";"";"14.40";"";"14.40";"";"14.40";"";"";"N";""
"";"المنزل والحدائق///المنزل///منتجات التنظيف";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"491";"Home & Gardening///Home///Kitchen Items";"en";"Is2or";"";"491";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/kitchen-items/";"kitchen-items";"D";"10.90";"";"10.90";"";"10.90";"";"10.90";"";"10.90";"";"";"N";""
"";"المنزل والحدائق///المنزل///أدوات المطبخ";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"492";"Home & Gardening///Home///Linen Items";"en";"Is2or";"";"492";"21 Jan 2025 00:00:00";"A";"70";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/linen-items/";"linen-items";"D";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"";"N";""
"";"المنزل والحدائق///المنزل///عناصر الكتان";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"493";"Home & Gardening///Home///Security";"en";"Is2or";"";"493";"21 Jan 2025 00:00:00";"A";"80";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/security/";"security";"D";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"12.00";"";"";"N";""
"";"المنزل والحدائق///المنزل///الأمن";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"494";"Home & Gardening///Home///Bathroom Equipment";"en";"Is2or";"";"494";"21 Jan 2025 00:00:00";"A";"90";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/bathroom-equipment/";"bathroom-equipment";"D";"12.40";"";"12.40";"";"12.40";"";"12.40";"";"12.40";"";"";"N";""
"";"المنزل والحدائق///المنزل///معدات الحمامات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"495";"Home & Gardening///Home///Office Equipment";"en";"Is2or";"";"495";"21 Jan 2025 00:00:00";"A";"100";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/office-equipment/";"office-equipment";"D";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"";"N";""
"";"المنزل والحدائق///المنزل///معدات مكتبية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"496";"Home & Gardening///Home///Automations";"en";"Is2or";"";"496";"21 Jan 2025 00:00:00";"A";"110";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/automations/";"automations";"D";"14.40";"";"14.40";"";"14.40";"";"14.40";"";"14.40";"";"";"N";""
"";"المنزل والحدائق///المنزل///الأتمتة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"497";"Home & Gardening///Gardenin///Plants & Seeds";"en";"Is2or";"";"497";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/gardenin/plants-and-seeds/";"plants-and-seeds";"D";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"";"N";""
"";"المنزل والحدائق///الحدائق///النباتات والبذور";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"498";"Home & Gardening///Gardenin///Tools";"en";"Is2or";"";"498";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/gardenin/tools/";"tools";"D";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"";"N";""
"";"المنزل والحدائق///الحدائق///الأدوات";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"499";"Home & Gardening///Home///Lawn Care";"en";"Is2or";"";"499";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/home/lawn-care/";"lawn-care";"D";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"10.30";"";"";"N";""
"";"المنزل والحدائق///المنزل///العناية بالحديقة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"500";"Home & Gardening///Gardenin///Furnitures";"en";"Is2or";"";"500";"21 Jan 2025 00:00:00";"A";"40";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/gardenin/furnitures/";"furnitures";"D";"8.90";"";"8.90";"";"8.90";"";"8.90";"";"8.90";"";"";"N";""
"";"المنزل والحدائق///الحدائق///الأثاث";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"501";"Home & Gardening///Gardenin///Lighting";"en";"Is2or";"";"501";"21 Jan 2025 00:00:00";"A";"50";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/gardenin/lighting/";"lighting";"D";"11.10";"";"11.10";"";"11.10";"";"11.10";"";"11.10";"";"";"N";""
"";"المنزل والحدائق///الحدائق///الإضاءة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"502";"Home & Gardening///Gardenin///Bathroom Equipment";"en";"Is2or";"";"502";"21 Jan 2025 00:00:00";"A";"60";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/gardenin/bathroom-equipment/";"bathroom-equipment";"D";"12.40";"";"12.40";"";"12.40";"";"12.40";"";"12.40";"";"";"N";""
"";"المنزل والحدائق///الحدائق///تجهيزات الحمام";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"503";"Home & Gardening///Gardenin///Office Equipment";"en";"Is2or";"";"503";"21 Jan 2025 00:00:00";"A";"70";"";"";"default";"0";"";"";"https://is2or.com/home-and-gradening/gardenin/office-equipment/";"office-equipment";"D";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"10.00";"";"";"N";""
"";"المنزل والحدائق///الحدائق///معدات مكتبية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"507";"Fresh & Local///Homemade Meals///Main Dish";"en";"Is2or";"";"507";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/homemade-meals/main-dish/";"main-dish";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"منتجات طازجة ومحلية///وجبات منزلية///الطبق الرئيسي";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"508";"Fresh & Local///Homemade Meals///Classic Sweets";"en";"Is2or";"";"508";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/homemade-meals/classic-sweets/";"classic-sweets";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"منتجات طازجة ومحلية///وجبات منزلية///الحلويات التقليدية";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"509";"Fresh & Local///Fruits from farms///Dates";"en";"Is2or";"";"509";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/fruits-from-farms/dates/";"dates";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"منتجات طازجة ومحلية///فواكه من المزارع///التمور";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"510";"Fresh & Local///Fruits from farms///Honey";"en";"Is2or";"";"510";"21 Jan 2025 00:00:00";"A";"20";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/fruits-from-farms/honey/";"honey";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"منتجات طازجة ومحلية///فواكه من المزارع///العسل";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"511";"Fresh & Local///Fruits from farms///Ghee";"en";"Is2or";"";"511";"21 Jan 2025 00:00:00";"A";"30";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/fruits-from-farms/ghee/";"ghee";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";""
"";"منتجات طازجة ومحلية///فواكه من المزارع///السمن";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"512";"Fresh & Local///Nuts & Spices///Mixed Nuts";"en";"Is2or";"";"512";"21 Jan 2025 00:00:00";"A";"10";"";"";"default";"0";"";"";"https://is2or.com/fresh-and-local/nuts-and-spices/mixed-nuts/";"mixed-nuts";"D";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"10.50";"";"";"N";"{""set"":""all"",""set_value"":""1""}"
"";"منتجات طازجة ومحلية///المكسرات والتوابل///مكسرات متنوعة";"ar";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
